date,eta_z_H,eta_p_H,eta_x_H,eta_g_H,eta_z_F,eta_p_F,eta_x_F,eta_g_F,eta_r,init_values,steady_state
2013.5,-0.000450051884467911,-0.000249739530765072,-3.36559085347797e-06,-2.85399701192793e-05,-0.00124013871754979,-0.000206659995850898,-1.66916147155947e-06,-1.78765345787218e-05,0.000225298288691038,4.93181130540757e-05,-0.00192342498391159
2013.75,0.000115281363669135,-0.000170952074736762,-3.52870238170508e-06,1.79180766147662e-06,-0.00127697561931135,-0.000222328951761148,-3.68766734795349e-08,-1.87429110937184e-05,-0.00268236732961619,4.23024970732048e-05,-0.00421555679717054
2014,0.000555825145385804,-9.92511465793113e-05,-3.35791055780209e-06,1.42947615916002e-05,-0.00131139776241145,-0.000234245218876709,6.55311857509714e-07,-1.78357402346671e-05,-0.00170752940971132,3.59448246898685e-05,-0.00276689714484647
2014.25,0.000714315989150987,-0.000105234587545293,-3.5519373495212e-06,1.99810541564932e-05,-0.00134927594946943,-0.00024216997101877,9.90093853861633e-07,-1.88663249974527e-05,-0.000825206530797452,3.01892195039726e-05,-0.00177882894451261
2014.5,-0.000818776404769784,-0.000331357072655205,-3.11348777749853e-06,-3.54101670186259e-05,-0.00139481612293651,-0.000249017248830993,-2.00613025989292e-06,-1.65374742022975e-05,-0.0011161969333173,2.49842014577641e-05,-0.00394224684031035
2014.75,-1.11195653153634e-05,-0.000240124403285576,-3.0477177033883e-06,-1.18642000684595e-05,-0.00140528259838551,-0.000258271510002391,-6.96441825493761e-07,-1.61881325695018e-05,-0.00480860297854743,2.02823773131876e-05,-0.00673491517038993
2015,-0.000385699255157458,-0.000312908483737859,-3.06492978425361e-06,-2.15612402605011e-05,-0.00143065000475686,-0.000267152828778297,-1.21839095094736e-06,-1.62795555535055e-05,-0.00501134749357983,1.60401475325506e-05,-0.00743384203502696
2015.25,-0.000745082355840672,-0.000338604118768944,-2.72634283039261e-06,-4.75248870658721e-05,-0.00144837071174142,-0.000277750932892235,-2.60447427120818e-06,-1.44811309522662e-05,0.00687678243255127,1.2217429662318e-05,0.00401185490785057
2015.5,-0.00105074569195569,-0.000399112012026892,-2.43869799467639e-06,-5.16483096724171e-05,-0.00143521468210278,-0.000287933551798748,-2.81412501343685e-06,-1.29532884200232e-05,-0.00146907148530325,8.77739808631452e-06,-0.0047031544462016
2015.75,0.000962590941315298,-0.000124689093369731,-2.69987133545089e-06,3.05008184473859e-05,-0.00142698548775939,-0.000299801185756165,1.62066424107363e-06,-1.43405260435659e-05,-0.00727410699755172,5.68623983327084e-06,-0.008142224497979
